Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_Total_24h_1	Infected_Total_24h_2	Infected_Total_8h_1	Infected_Total_8h_2	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_Total_24h_1	Mock_Total_24h_2	Mock_Total_8h_1	Mock_Total_8h_2	UniProt	Protein
22.5227754334304	22.4439037765477	23.1272099450983	23.2486071446348	22.4640103157576	22.4713787011034	22.7977473404336	22.772128972608	22.3680370367166	22.6974578123151	22.6469711797972	22.5177704665817	22.3638621661664	22.7302941012076	22.4783659879653	22.6877843444065	22.2543493882855	22.4115822035781	22.7993323308908	22.6055641072731	23.1357326592654	23.13636311115	23.6037557654898	23.3466505529679	22.4727459665178	22.1375933334217	22.5167320547225	22.3424674787325	22.3854745874807	22.7897877824878	22.2314975974824	22.4774946129899	P23497	SP100_HUMAN
22.2916616246121	22.3540994127209	20.593142673122	20.7829539348078	22.2497120830371	22.2870420497305	20.0989306080311	20.0713361075988	22.3755357805482	22.7274946680902	20.2409227830028	20.2474037685081	22.2645453962603	20.2050982085756	22.4929095664993	20.4794104048632	21.9880295258296	22.2476360041772	20.0990662634182	20.0909534837426	22.9114216757368	22.9142158447013	21.0728186705338	20.7225523092348	22.3527373918947	22.069407018473	20.2863619148627	20.1323885334989	22.0919484263998	20.2018897965073	22.1350596139934	20.2742402161499	P23508	CRCM_HUMAN
19.4551554348642	19.4225268300708	20.8013938795735	21.336573875117	19.3414733474049	19.2547658390033	20.0616496589431	20.311390751681	19.4060153493546	19.8703389350084	20.0525235283886	20.5056538164166	19.2497409343302	20.8594531781179	19.4611048159275	21.0487709439273	19.1860365252173	19.3135032394469	20.7901835502934	21.4230679016727	20.0359134424119	20.0591928164963	21.6884881301376	21.3896307721369	19.3704736750879	18.7099048038639	20.906691335132	21.2524948263999	19.3370771040675	20.7255606505251	19.1122079326699	20.961845236396	P23510	TNFL4_HUMAN
26.611522061709	26.6404790478381	27.3325143380896	27.5191046542569	26.43619221748	26.5201172722443	26.7898619713583	26.5768665234262	26.5258916105836	27.0012576521278	26.6936753088448	26.7708271404887	26.7335721043865	27.0244265088292	26.9311349832203	27.2939926980708	26.5798664649155	26.7356572142847	26.9720064253024	26.981294104887	27.3803792976007	27.4736082125083	27.9209363610812	27.4662285847762	26.6878052835857	26.2333777332667	26.9478283168447	26.8309751987764	26.7085295316802	27.0268938416003	26.8219629623881	27.2132548942382	P23526	SAHH_HUMAN
30.2471739562353	30.2145163181958	30.4287238707327	30.6518825452725	30.0475145657636	30.0514112109585	29.9560249682919	30.0003353722637	30.2397511649979	30.38505486468	29.903271801294	29.9115072478762	30.198683015146	30.2297005920276	30.3258052272884	30.2760221561675	30.1165758886479	30.1663640488972	30.0801577554173	30.047818671345	30.8248121800879	30.8558368106093	30.9230946033051	30.7613950475439	30.2858997197278	29.8021478785822	29.9501695046501	29.7896278946807	30.2123304520896	30.1409947157443	30.1361825529963	30.0533526664305	P23528	COF1_HUMAN
26.8349120388946	26.7290708241363	26.3422004214053	26.5262396163075	26.6947486309628	26.7195278564583	25.8381524677874	25.7477291500394	26.7240689868896	27.0219079912907	25.8257834266188	25.8137696899499	26.7880201073124	25.9120521367806	26.8628126755449	26.0015522988448	26.5493401912129	26.5957723630084	25.8629259409271	25.7855126018153	27.3560334853507	27.3678277731066	26.6616155163077	26.3446287232862	26.8433174142689	26.4694255675034	25.8228041992211	25.6460007483858	26.6749670730713	25.7400869925678	26.729239743112	25.8432402095143	P23588	IF4B_HUMAN
21.0657606154588	20.7178371722177	22.0403864797347	22.0712345076768	21.0178662202141	20.5665986503596	21.6559573774523	21.4047486578684	21.1437631696642	20.9861614357542	21.5451065069098	21.4640987773886	20.766401966154	21.6822853321487	20.9438854088875	21.7648713518739	20.7788688707423	20.6793969215326	21.6481062217317	21.2680780226444	21.6348792331268	21.3227229365517	22.4840571977999	22.1253669715868	20.9342402518804	20.2419101791691	21.4541524933127	21.1575049571145	21.1658225504114	21.6563201928257	21.0436561488392	21.48159594226	P23610	HAP40_HUMAN
27.0048373919891	27.0464229178803	27.2310510167075	27.3868987988162	26.7999636484042	26.8891535587407	26.6549138824435	26.5086686719848	26.9676167304348	27.3473169096983	26.6663146823643	26.6915773975418	27.005970121247	26.8412218672104	27.223001277788	27.0253592741208	26.7338138756658	26.9519021773908	26.8055339941168	26.6859087330073	27.5825711617408	27.684815240457	27.5820983113606	27.309259394075	27.0025932470698	26.5733189853828	26.6540560177942	26.4516068989391	26.9978473837688	26.8766546771631	26.9111255619966	26.7818493492113	P23634	AT2B4_HUMAN
23.4396671796604	23.3581166589546	23.5497557968591	23.6530343742361	23.3396296389959	23.263144600942	23.101037055483	22.9466352230172	23.3232502610752	23.6467487253078	23.0907642373298	23.0456596349662	23.3555947169696	23.1933776504442	23.4368495647899	23.2528335473006	23.1880591395761	23.2487196124254	23.1475602620033	23.0007252851952	24.0391750102643	23.9166087611553	23.9834081711876	23.6288661731199	23.4333750383848	22.9323908640712	23.0122083711075	22.8480879245463	23.350533558572	23.2193136844299	23.3401347434021	23.1731891720246	P23743	DGKA_HUMAN
23.962465833432	23.8882644988822	23.7113760325959	24.0639645505271	24.0736791507817	24.1432801141913	23.3606149106933	23.3973233984515	23.8874103873346	24.2413056955672	23.1515394682713	23.2513920266876	24.0600616890912	23.547654481396	24.052915220638	23.5408890078143	23.6038553459468	23.7671871387443	23.2976418057345	23.2450425636961	24.5801944670117	24.5778013787036	24.1700960811681	23.9780405017208	23.9155664921878	23.7324508203828	23.1917347547082	23.1010944516885	23.9915719648285	23.3803154265968	23.8169789842466	23.3523549172922	P23786	CPT2_HUMAN
25.2821037478276	25.2445009495866	25.4323024594841	25.5122320089049	25.1538327486937	25.1174058375377	24.9640467738325	24.8156384625472	25.1602665219679	25.4911791350601	24.8975713542625	24.7688482701386	25.1802427222582	24.9409997082197	25.2303937865466	24.9633327199655	25.0886508322301	25.149454766274	25.0320722735803	24.8500949401887	25.7603280601389	25.7707011011424	25.790723825995	25.4916257812591	25.2090935546258	24.7619278116655	24.874499574784	24.626860307656	25.0459001220339	24.8962987319054	25.0738061286028	24.8904385427899	P23919	KTHY_HUMAN
25.5386278463906	25.5075494898909	25.726888187369	25.9419253287545	25.2124817037003	25.2388002563176	25.0428386901757	24.9403031528302	25.4786716303018	25.8167411945693	25.1637289245963	25.1795591271635	25.4238155503404	25.2526536499779	25.7153421653126	25.6392440700311	25.3611495151098	25.5371159872024	25.4278536246839	25.4405097337974	26.2665072056097	26.2789842668	26.3155165227798	25.9766633155151	25.5794261760729	25.198252647303	25.33445584148	25.1678265879492	25.6693957152185	25.5400006570033	25.6353023431392	25.5757372767605	P23921	RIR1_HUMAN
20.5795653617766	20.3259281606753	22.2348408090135	22.3297331725145	20.3311667142434	20.061750940838	21.6152343640705	21.5279168614123	20.5674617033559	20.7721238024086	21.673221468575	21.5127627385873	20.2516205414657	21.6379122169291	20.4909157093056	22.0009943429966	20.234469763703	20.0640037215263	21.8578422333263	21.5708801179838	21.0453806130372	20.8549472465389	22.3618193430094	22.4356225590697	20.6518895748257	20.0010023243459	21.6051551765306	21.3037722993196	20.5228473362468	21.7284776652258	20.4816587041042	21.9080440709963	P24311	COX7B_HUMAN
22.3957913328416	22.2764275897906	22.2059752681966	22.6055693224433	21.6052566298392	21.6763081858739	21.3046081453777	21.0759047544437	22.9866704505482	23.2813781928198	22.0885603641574	21.9946821212531	21.5733430902639	21.1004557780295	23.0221555507143	22.2374894922554	22.9955746362658	23.077642751857	22.2199157198583	22.211052072108	23.8868992445173	23.8969431452132	23.1509370981335	22.8319801894251	23.135655132365	22.6701243457083	22.2471351503183	22.0574239082938	23.0964887731567	22.2172584669264	23.1272297937263	22.2017125134216	P24385	CCND1_HUMAN
20.7336321757541	20.7511575699856	19.9769059902209	20.2313310622802	20.6219246658397	20.7497857674963	19.2910496630835	19.4120322628749	20.7260562535853	21.2849693743245	19.6076162523072	19.7597347255617	20.8188917316286	19.5291787636495	20.985311827709	19.8349175486013	20.6128227933747	20.8290445087114	19.7775382198329	19.6871411867932	21.4584174276411	21.4726857628966	20.6582534870467	20.3638700966115	20.6718830536299	20.2464329888145	19.5685480555802	19.4764579920727	20.6330189829186	19.6719279002013	20.5593414338907	19.5595233304685	P24468	COT2_HUMAN
27.7851206742469	27.7193505061424	28.1427719152719	28.3979467142885	27.6553837376614	27.6672214696373	27.6619458883189	27.6397732230642	27.7674547176532	28.0145894870401	27.6516996116143	27.5974839416589	27.7596144731061	27.8607928852096	27.8630909961927	27.9430790358407	27.3854321680819	27.4637601596975	27.6472061231897	27.4463321314103	28.1102925182325	28.125971799688	28.3158688788303	28.2476680943915	27.6450275799363	27.2107548505013	27.4257437859948	27.2374411728123	27.605666810456	27.6374079688131	27.547396018311	27.638074497069	P24534	EF1B_HUMAN
26.2335293558206	26.2813468477231	25.7787849420835	25.7775096809899	26.1586898273159	26.2661434667423	25.3640713123915	25.1074521647968	26.3191763783162	26.5406107748395	25.3176373614303	25.1045852181257	26.3188821433164	25.3554015403703	26.4967825617398	25.4159993110314	26.0386728737087	26.2181788033261	25.2593989112884	24.9835118090905	26.9371048695877	26.9661190357811	26.1894861025591	25.7546581615046	26.3702954512669	26.0894194145804	25.1894605716688	24.7766501929519	26.1874609272325	25.3907868969482	26.2731369570044	25.3637535745565	P24539	AT5F1_HUMAN
21.9388736467918	21.976518601479	23.0091605129584	23.1675993687258	21.8684377883093	21.8586892246798	22.5245877659914	22.4199282899738	21.8495839758573	22.2430758262862	22.5770559655551	22.6198250026061	21.9946230260785	22.64610138168	22.1714957311756	22.8779198553088	21.6994587470407	21.8495257137577	22.6610328155132	22.7360996114854	22.4223983563757	22.4578792024988	23.6836639022409	23.1160602594214	21.972121013281	21.6230808167253	22.7976915117724	22.6220471574444	21.8651394665307	22.6127325868689	21.9669120305887	22.8100239495578	P24557	THAS_HUMAN
25.1742422068246	25.1282058616237	25.1749611714757	25.256715660837	24.7978482722394	24.942981550049	24.4397358054118	24.305388524916	25.4598249621915	25.7431424177541	24.9170057177567	24.9017849255849	25.0646154323361	24.6209132858714	25.6583592650168	25.144951479741	25.6671493627685	25.804088985087	25.5030991949699	25.2515267889221	26.7473320492467	26.8078573559484	26.5031679676504	26.242732327456	25.9194961776365	25.4349329698611	25.4220382088388	25.1980735797733	25.9129489672201	25.5209281197456	25.8231873016543	25.4123377140666	P24593	IBP5_HUMAN
23.889807583753	23.9547714424161	25.0335917827372	25.304934837068	23.7781293017504	23.8671133845961	24.5734631815875	24.6067133348595	23.8633128507556	24.1860649134718	24.4855774257455	24.5469476174765	23.9767960476323	24.7615190513894	24.0713014713215	24.8571046128421	23.8512764320467	23.9795153532784	24.6531696935724	24.7296990441041	24.5910130578571	24.6913141929888	25.6285384653309	25.4022421413527	23.8981717832969	23.629344689229	24.5779336482067	24.4778751940846	23.8106071554244	24.6650826638398	23.853123564344	24.6761851099601	P24666	PPAC_HUMAN
26.2759242914681	26.232000723768	26.6732047274178	26.8353564427361	26.2373168363393	26.1925416631103	26.2611610795941	26.1589161650836	26.2271319984676	26.4798494767433	26.132586655649	26.0808132777027	26.2280945555749	26.3007834196419	26.3020488912068	26.3598076307998	26.0559850174742	26.1470543550646	26.1653957445815	26.0256121046671	26.8857603269539	26.8707942446623	27.054631173383	26.7468544171318	26.2904457042797	25.8529092700931	26.1092265274772	25.8606443417472	26.1939300309281	26.2408738936614	26.1602746726998	26.1998201639096	P24752	THIL_HUMAN
28.9121215383039	28.9598837078971	29.359051957529	29.6682608342685	28.5933921124497	28.6123892782081	28.7289511212406	28.6673827087842	28.6021905154908	29.0374220632974	28.7104741327331	28.6475760598166	28.7736133520835	28.941100663192	28.8431960977695	29.1231564692865	28.6326882054809	28.8253811247238	29.1832224939517	28.924041371804	29.49043862832	29.5827504028622	29.9544116244757	29.665524109778	28.8489907539978	28.3968381090266	28.7643503407584	28.5901396248203	29.1307882042927	29.304950372828	28.6975193933098	28.8854578174475	P24821	TENA_HUMAN
28.5458918040197	28.5912422518218	28.5953751268197	28.8200221686968	28.5758286585735	28.6437465948617	28.1657021218038	28.1656609443061	28.7373755961241	29.0292177001428	27.948976094517	28.1269101822116	28.9849423685108	28.6086197942725	28.9975772678576	28.625435853167	28.2630194922632	28.4249576927839	28.0896955025654	27.9911342699253	29.1213225915136	29.2569261169986	28.7480828711476	29.0668885317972	28.5519043945816	28.2182389055898	27.7844920918653	27.7172073171601	28.7580431161546	28.342366789215	28.4433157399309	28.1174131713842	P24844	MYL9_HUMAN
24.9470207946463	24.937799521159	25.1107032428662	25.3530745303008	24.7127657527862	24.7870049597276	24.4952178275412	24.4049335348261	24.9657594991351	25.3569579106132	24.6454316044937	24.703377405195	24.8670583201596	24.667160968526	25.1631461520248	24.9826980572987	24.7985847742118	24.9767524795872	24.7401292087595	24.7759923471788	25.6789361132529	25.7069812650564	25.6415537357639	25.2641851764042	25.050510945247	24.6464509591868	24.7370437469853	24.5854513588305	24.9806065067435	24.7864694351052	24.99645396045	24.8250433034858	P24928	RPB1_HUMAN
23.6868615998783	23.6998542836752	23.9551772250754	24.2024602575545	23.5057155839732	23.546224042244	23.4020528873438	23.2550597937389	23.6761033434168	24.0791901743868	23.535544451288	23.5284157451707	23.5339486780889	23.4630583954072	23.8362845915557	23.7493300201698	23.3836171508674	23.5837610973699	23.579736861354	23.4912001079359	24.1070820894836	24.1659762833485	24.0973510344347	24.0123666481533	23.6848454307255	23.3123513422638	23.3952077467996	23.2809403002465	23.4388641929917	23.3605066088615	23.5189456634851	23.5025623751586	P24941	CDK2_HUMAN
22.2772009062679	22.2030961597953	21.9200381962618	22.2032830214704	22.0745649636718	22.0496095181561	21.5325173098168	21.4893145099001	22.1825144458862	22.4750955235628	21.5262404162603	21.4927804099841	22.0962003511377	21.5972669619482	22.2863999446703	21.7206571176816	21.993163653257	22.2236422320222	21.5775546307231	21.6345019447064	22.8339219001265	22.9337648084204	22.5542220461205	22.1206398115497	22.3044415981397	21.933851608567	21.5701223860344	21.4992086992409	22.2348729815002	21.5945850458574	22.1183409029589	21.5520270645286	P25098	ARBK1_HUMAN
20.262956919836	20.318164292676	20.707318381788	20.8767761350643	20.2419398704277	20.1727956877122	20.1726848080855	20.0938726420521	20.2403958478991	20.7066061275474	20.2660846965141	20.2753830520661	20.4935307250255	20.3232618434156	20.4548315780339	20.5760735258926	20.1809456788784	20.4053243464385	20.4552153884801	20.5741007410263	21.2636293889622	21.1311499857837	21.4352227367524	21.0299208217613	20.3576483143724	19.853767133358	20.4305513537808	20.3131346269774	20.7901719898889	20.6297452643611	20.3237404621753	20.4717271436528	P25116	PAR1_HUMAN
26.2748004465432	26.310549999595	26.2826936389657	26.3847365351153	26.1768456272805	26.2621353010382	25.8493908619594	25.6309114062688	26.2137443705308	26.6744493444918	25.8322259701948	25.7305889934803	26.3416560778471	25.9004942072807	26.4472624676342	26.0194974976264	26.0196797615923	26.2926286191561	25.9105850049542	25.7998504259789	26.8360701163841	26.9776357022322	26.7030415824995	26.2913145308535	26.3264860369099	25.9507899525003	25.8221485730753	25.5542631377336	26.2130222995367	25.9620382481811	26.2158563973847	25.9353667278212	P25205	MCM3_HUMAN
19.4736979224766	19.3700337248316	18.7108469847176	18.9490337297083	19.4221159039818	19.3191038702679	18.3121345474512	18.2414921563302	19.5988092075578	19.6908224604345	18.3331619906068	18.146710563739	19.3623139966578	18.4440145771135	19.4728050126537	18.399304213661	19.4057490661336	19.4038564187923	18.5178028509337	18.5183782294467	20.2027564022566	20.1789525672924	19.5752482270586	19.0731817185587	19.5986236477887	19.2245751730213	18.5744532420753	18.171372732566	19.4330437909623	18.5256275895959	19.375342436437	18.5379969247747	P25208	NFYB_HUMAN
23.4858003877711	23.3619541342257	23.9707683870343	24.2467779152619	23.2718893226646	23.2502493635764	23.5288698772798	23.5142185034194	23.4262711604417	23.6294524402105	23.4677638652433	23.5353175356557	23.2690314280549	23.6611000053528	23.4256642640721	23.7787482693132	23.1391492638723	23.2277546584392	23.6378004691027	23.6388245448837	23.995283522177	24.003944619083	24.5322139973604	24.2429392321	23.348760639721	22.9075278638205	23.5504074491528	23.4011015551494	23.1604969081707	23.556906308466	23.2372184467046	23.5815975823046	P25325	THTM_HUMAN
26.6088493139357	26.5376902648676	26.8630331286361	26.9957032080563	26.4368669985334	26.4419151692982	26.3339862463517	26.1683618807912	26.6596604535088	26.6999044191539	26.3450098091469	26.2431810823544	26.4863903804052	26.3765007676363	26.6860231908255	26.5634814958954	26.69771868282	26.6507311497308	26.4549668037629	26.3494546814022	27.3943046333951	27.4034913452807	27.2790244683997	26.9875808746272	26.820867834574	26.4816067323406	26.3837830709824	26.1952979194521	26.6177202954258	26.4368858461145	26.7227805755009	26.4600528980311	P25398	RS12_HUMAN
18.8058679428717	18.6204451574019	22.1628114917899	22.4575275792049	18.6779123651847	18.5402835086936	21.647179706185	21.5736135227741	18.8922104571512	19.0502259209376	21.8346294479114	21.9630511081178	18.4489619110922	21.8115970907552	18.83417526249	22.1485873054936	18.4343938292875	18.3505597044354	21.8707529377299	21.7422909592982	19.2415518114697	19.1160202120915	22.5998290012938	22.3830406471857	18.7843795629687	18.4072612904284	21.7306851021137	21.5473816708624	18.7016293940023	21.8289352184154	18.8566325753285	21.8243163058166	P25440	BRD2_HUMAN
23.2532585796879	23.2279649093891	23.0023601950266	23.2406861526761	23.1133356851526	23.2151904046693	22.6630958178828	22.6335730578877	23.1290793814052	23.5058301677066	22.4796218671168	22.509882268141	23.3031649568522	22.8804679322352	23.3067695734678	22.8352929072944	22.8876118934782	23.1028204978746	22.6061438342041	22.6046901677984	23.8481268307309	23.8811167311871	23.4981187495808	23.292003808704	23.1674063785573	22.8989831151037	22.4747003972917	22.3752691202182	23.2368207440342	22.8650694676018	23.0847996292936	22.6703739481271	P25445	TNR6_HUMAN
22.4887480426864	22.4860987911397	23.2540057461849	23.1945401624553	22.2974257418299	22.5198748984617	22.7409538362499	22.6042482535489	22.3947388236851	22.844706484558	22.8369676632036	22.6169863115452	22.6829926533237	22.7838113930925	22.766918391235	22.8308245939698	22.2331064377002	22.3515797596298	22.7489110326393	22.4893546449813	23.0540518669154	23.1107067637333	23.6882889023744	23.1692257554063	22.5780899312837	22.2685038537622	22.7162922167348	22.269345601526	22.5657293431154	22.9652716018464	22.4648194318338	22.8197037021051	P25490	TYY1_HUMAN
25.2633779597471	25.2706096215527	25.7890354495699	26.0148814628623	25.1298880590689	25.1750265028487	25.3008976916777	25.1953711210763	25.2683922410052	25.6763635903392	25.3570933591953	25.3607502829127	25.2576054680968	25.4131142228584	25.4423645843193	25.6148337247089	24.9430498401789	25.0977573288507	25.3194506377478	25.2148361421996	25.7103651323172	25.7607105323889	26.0211351832065	25.9227754916648	25.1876217817311	24.8225522468733	25.1990597603854	25.0465390326892	25.0646752394476	25.2868285536186	25.0127407486123	25.2849732476486	P25685	DNJB1_HUMAN
23.2276531772494	23.2047696605534	21.9824777857951	22.1644889755769	22.9104050123865	22.8628919817855	21.0901277492517	21.115534902952	23.2340282165941	23.4990106408061	21.3014811292455	21.4343833576422	22.9745884663012	21.2307637959419	23.3515959852193	21.5336952062475	22.9488577862967	23.0230987308548	21.3531086300756	21.1804084157835	23.8334294517223	23.8638357372167	22.2520273017041	22.1001107166136	23.3481501970302	22.8878555065663	21.1226033459499	21.089240032222	23.1320739161847	21.4504111483531	23.1504396354381	21.232606687359	P25686	DNJB2_HUMAN
28.7999078967698	28.7491155876609	29.0515718546613	29.2016179630853	28.7426329694614	28.7057347297459	28.6172526986566	28.4663425551226	28.8278458112721	29.078614951563	28.5358302007689	28.5269826221568	28.8553255657748	28.7055739824693	28.9922575299951	28.846535048353	28.6818340610665	28.7595183253983	28.6918711239727	28.691260627239	29.5314595439744	29.4989499200691	29.7064783758886	29.1302512160237	29.010192806377	28.5685751548327	28.7982066034833	28.5541090520588	28.8677904277265	28.744481826844	28.9244113219792	28.9120940816828	P25705	ATPA_HUMAN
26.8280738553278	26.7404702608457	27.1749457223275	27.2363816041903	26.6703839282296	26.5856096201561	26.6526558039885	26.4536428948851	26.7472751337695	26.9490046696154	26.6301989533388	26.4748078332832	26.6740557193989	26.6878034182419	26.7990341974222	26.8091494459104	26.6491749490454	26.6007401420506	26.7512104664374	26.496619713994	27.4007602174605	27.3119091276115	27.6206235679437	27.2066955354927	26.8181062995657	26.2865253860077	26.6308790496867	26.312093832979	26.7056251254323	26.7760696680876	26.7509139410239	26.7821382722478	P25786	PSA1_HUMAN
25.9113873820871	25.6968337094035	26.3594545879124	26.5425290694096	25.745807910046	25.5658933565147	25.9151399292841	25.7669265348698	25.8847561323945	25.9776441987844	25.88903614524	25.8092130858509	25.6304364714665	26.0624733053002	25.7585344798805	26.1230458030333	25.57825749869	25.5249758956286	26.0104379240425	25.9399226386085	26.3247152161487	26.2408455532647	26.8843311029041	26.5585448009782	25.7744610602683	25.1710034973694	25.8985132876219	25.7637631021714	25.6433425515515	26.0088044804016	25.6066891593998	25.9880236856147	P25787	PSA2_HUMAN
25.8425091794348	25.8143272734444	25.9754004863682	26.1196127412572	25.8769458941132	25.7860009846692	25.4942568960163	25.3374477706557	25.9944252174752	26.2062888372207	25.4763489561006	25.3875109400307	25.8804746159154	25.5193955216804	26.0076451933242	25.6940058217495	25.9252111047171	25.9496527457842	25.7197187890806	25.710292658042	26.8168324199612	26.6868360697916	26.7481678868996	26.2161305191806	26.0960651044013	25.5917606906002	25.7429532695955	25.4939018111639	26.0692604162177	25.7242227250836	26.1494194792858	25.8114482032047	P25788	PSA3_HUMAN
26.9336445387239	27.0877791385139	27.5463012665047	27.7100279218552	26.975106674639	27.0382389684238	27.1457850981331	27.0736518943279	27.0574121242749	27.4193014384318	26.9742395929519	27.0625624189903	27.2075921370227	27.3627101044346	27.4044657519541	27.4758749198362	27.1300550978166	27.3134943229139	27.2251248171583	27.2878317620273	27.9124682704518	28.0744222910131	28.1482205051121	27.8695895481354	27.2954206894829	26.9003634940656	27.242154862587	27.0703180260125	27.2785429599588	27.4089293503002	27.3894085414626	27.4238093995537	P25789	PSA4_HUMAN
25.8794911762629	25.8052752589554	26.0317577722596	26.2690595416258	25.6303589244269	25.6435323142195	25.5002501074257	25.4285515159897	25.6670845138831	25.9561526131022	25.4376346587125	25.4153597709154	25.7096545345673	25.5846443673963	25.8541052918215	25.7717734920857	25.5944405130656	25.7785757196573	25.7131824473244	25.613610047056	26.576931465302	26.5981258736308	26.5461778504099	26.2330231668993	25.7450040024446	25.4209900771985	25.4833835992681	25.2698001667623	25.885055600064	25.735045800451	25.6935864717699	25.5627222031843	P26006	ITA3_HUMAN
19.7773980587711	19.6028979430526	18.7761383420146	19.0353072792566	19.4874900078393	19.4784694875336	18.1436212717167	17.9423682834811	19.731077329525	19.9132345440604	18.2696295417796	18.3670718434688	19.4993359724461	18.0933583965839	19.6376352100525	18.3182026079186	19.8063551658764	19.9173614727573	18.6780081325362	18.605341408473	20.8302671574541	20.7498099045915	19.8529035727632	19.2768659228146	19.8828889558986	19.3506185551736	18.3193287891613	18.091170063401	19.8827414587924	18.6735712607871	19.7067773454365	18.1798135743784	P26022	PTX3_HUMAN
30.496403227165	30.4662340449439	30.798477936603	30.9197912676539	30.3016859083504	30.2976766072666	30.2914204388988	30.1145443846751	30.412389269963	30.7154907257373	30.1850868121108	30.1592142395064	30.4879699242682	30.4300398141592	30.6508499802149	30.5761454743197	30.428286568143	30.5092702390652	30.4715316343769	30.4358898525338	31.2412814714418	31.2576186224498	31.4695395977407	30.871916685036	30.6012539568064	30.0879471596555	30.4357614850314	30.1917832868449	30.5420795194469	30.5657451681951	30.5997956818199	30.6113572961445	P26038	MOES_HUMAN
25.7283053154541	25.7698583069691	25.6608026519659	25.9839569648823	25.6464410564697	25.7399324422767	25.2073799432045	25.1844941042833	25.6373457955823	26.0329380262122	25.0993077146668	25.2203276818281	25.9332973382307	25.5136467618608	26.0325762134021	25.6619416949038	25.3697757353828	25.591098313995	25.1763862031658	25.1773966499407	26.4189695437736	26.4603988813695	26.0944320945975	25.8902319952735	25.7212970837048	25.4878733607057	25.0717837042122	24.9861666449531	25.9321425528519	25.4938315105075	25.7937942435458	25.3744099731431	P26196	DDX6_HUMAN
24.9626847016982	24.9077491274477	25.128768018021	25.321294560212	24.605077259218	24.6190656819438	24.4804596478238	24.3569195671868	24.9434552334915	25.3029650352729	24.7094178772879	24.7196553421913	24.8099021531656	24.6084074578157	25.2074974052407	25.0604912009692	24.7079865379142	24.8543291664759	24.7913741482215	24.7660595449857	25.3485541261603	25.4011300915336	25.3687862355081	25.083100748599	24.9816315476426	24.592500456228	24.7589438578672	24.606931089431	24.7483832541675	24.6284608498537	24.9412181253437	24.8909059169388	P26358	DNMT1_HUMAN
26.484346815902	26.4380395476058	27.0111327662872	27.2568604174528	26.4707394338662	26.4103510271313	26.6791953274619	26.7029635868134	26.3943403529964	26.7360485973488	26.5420009536893	26.5653489835415	26.4601479236339	26.8844215998201	26.5053247687947	26.854381715002	26.0126302845992	26.0687010104205	26.5134449248872	26.3730182371715	26.7582987979223	26.7446423953594	27.2162664138797	27.1099371969369	26.3849830983413	25.9681367760664	26.340476058152	26.1909357978217	26.2581099543657	26.5723028414035	26.1772857714645	26.4595839373499	P26368	U2AF2_HUMAN
27.9165340308318	27.9476432022796	28.2369013663809	28.4054978817731	27.8406374057635	27.9202468943652	27.8195833051864	27.6547649002716	27.8446752073706	28.2395132971256	27.6494369749116	27.6773041492102	27.9851785618242	27.8333516087302	28.1548029942927	27.9953272929902	27.6719352116962	27.8284835361157	27.789752383603	27.7887343561813	28.5197579788838	28.573740753602	28.7373324427322	28.1221149290768	27.9663113068484	27.6541259796888	27.9027638875491	27.6489803975963	27.8296722159043	27.8805927774538	27.9606873168394	27.9849532798259	P26373	RL13_HUMAN
23.0882536912266	23.1152877351305	23.8575135953537	24.0434475248983	23.0638981651911	23.1742164283606	23.4769870544362	23.3668124405184	23.1453522831165	23.5209106403423	23.3821672522845	23.4165472799281	23.238149113376	23.625229367932	23.3819055276818	23.7305071136403	22.9885952647227	23.1703119991634	23.4363567837947	23.4291802107209	23.8345497255202	23.8699173622215	24.4070490694649	24.0483348632286	23.1763079881446	22.7343396627556	23.4868408914832	23.2688421445807	23.1128392613969	23.5397138989226	23.1973960173867	23.602922199677	P26440	IVD_HUMAN
24.4687866399263	24.4363250599209	24.8306303800202	25.1122530394129	24.1370314135468	24.1768306545393	24.1731819810753	24.1817330337184	24.4681095297078	24.8281499621826	24.3718621968177	24.4907337378737	24.1355819081672	24.2448580031966	24.58092525064	24.6642829495828	24.2069506062	24.4314943492118	24.4809252358327	24.5108724607841	25.0477573225395	25.0764929649412	25.2638988762696	25.008409438751	24.5478680573895	24.1831753242466	24.4371525463671	24.3000739901704	24.291205414968	24.3242468968904	24.2912817014223	24.4101331521206	P26572	MGAT1_HUMAN
26.2830914202858	26.1111399750567	26.6443003256241	26.8014571334302	26.1938939581137	26.0942895194122	26.129598342254	26.073043905764	26.2016951649524	26.3178139909226	26.0242882616224	25.9860662590786	26.2503547719	26.3694758444022	26.2214611471675	26.3903933408515	26.0948878767902	26.0975126267546	26.3115430124664	26.1602801501643	26.9613208317479	26.8712626145382	26.9799142594759	26.819893471704	26.2256524870923	25.700134577009	26.0521433360657	25.8346632666595	26.2951706066657	26.205823212617	26.2781617457731	26.2165675664598	P26583	HMGB2_HUMAN
